date,region,station,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct
2017-04-21,九州沖縄,佐世保,16.7,21.2,13.5,0.0,2.9,,65.0
2017-04-21,九州沖縄,佐賀,17.0,21.7,13.4,0.0,3.0,0.0,61.0
2017-04-21,九州沖縄,大分,16.2,19.3,13.9,0.0,2.6,0.0,71.0
2017-04-21,九州沖縄,宮崎,16.7,21.0,12.8,0.5,1.8,,86.0
2017-04-21,九州沖縄,熊本,17.0,21.7,13.3,0.0,1.2,0.0,72.0
2017-04-21,九州沖縄,福岡,16.6,21.0,12.7,0.0,5.6,0.0,68.0
2017-04-21,九州沖縄,那覇,24.1,26.7,22.6,0.0,4.1,,81.0
2017-04-21,九州沖縄,鹿児島,17.4,21.0,14.1,0.0,0.3,0.0,82.0
2017-04-21,北海道,函館,6.9,11.0,4.0,0.5,5.8,0.0,69.0
2017-04-21,北海道,小樽,5.3,8.6,0.8,0.5,9.5,0.0,74.0
2017-04-21,北海道,帯広,5.1,12.8,0.2,0.0,10.0,0.0,64.0
2017-04-21,北海道,札幌,6.8,13.4,3.2,0.0,9.5,0.0,58.0
2017-04-21,北海道,根室,2.9,5.9,-0.1,0.0,9.6,0.0,69.0
2017-04-21,北海道,稚内,3.2,5.0,2.4,0.0,0.9,0.0,71.0
2017-04-21,北海道,網走,2.6,6.5,0.6,0.0,8.3,0.0,68.0
2017-04-21,北海道,釧路,2.8,6.0,-0.9,0.0,12.7,0.0,82.0
2017-04-21,四国,徳島,15.5,17.8,14.0,0.0,0.7,0.0,66.0
2017-04-21,四国,松山,15.8,19.4,12.9,0.0,1.8,0.0,72.0
2017-04-21,四国,高松,15.7,20.2,12.5,0.0,2.3,0.0,65.0
2017-04-21,四国,高知,17.2,21.0,13.9,0.0,1.3,0.0,80.0
