倉庫コード,倉庫名,データ区分,商品コード,商品名,入数,ロケーションNo,入出荷日,伝票識別,伝票No,仕入単価,入荷数,出荷数,在庫数,入出荷先名
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-09-29,売上,369705.0,,,1.0,26.0,ﾅｯﾌﾟｽ 岡山店                             20
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-02,売上,370251.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-02,売上,370311.0,,,1.0,24.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-06,売上,370647.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-06,売上,370650.0,,,1.0,22.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-16,売上,371315.0,,,1.0,21.0,ﾅｯﾌﾟｽ 福岡店                             18
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-23,売上,371750.0,,,1.0,,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-23,売上,371751.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-10-23,売上,371755.0,,,1.0,18.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-11-01,仕入,32714.0,6915.0,10.0,,28.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-11-20,売上,373651.0,,,1.0,27.0,ﾅｯﾌﾟｽ 岡山店                             20
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-11-24,売上,373839.0,,,1.0,26.0,ﾅｯﾌﾟｽ 福岡店                             18
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-11-30,売上,374274.0,,,1.0,25.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-05,売上,374582.0,,,1.0,,ﾅｯﾌﾟｽ 浜松店                             16
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-05,売上,374590.0,,,1.0,23.0,ﾅｯﾌﾟｽ 岡山店                             20
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-06,売上,374633.0,,,1.0,22.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-13,売上,375092.0,,,-1.0,23.0,ﾅｯﾌﾟｽ 浜松店                             16
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-19,仕入,32953.0,6638.0,3.0,,,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-22,売上,375606.0,,,1.0,24.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-28,売上,375974.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2023-12-28,売上,375978.0,,,1.0,22.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-05,売上,376273.0,,,1.0,21.0,ﾗｲｺﾗﾝﾄﾞ 小倉店                           2091 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-15,売上,376689.0,,,-1.0,22.0,ﾅｯﾌﾟｽ 岡山店                             20
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-16,売上,376782.0,,,1.0,21.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-18,売上,376904.0,,,1.0,20.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-22,売上,377042.0,,,1.0,19.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-24,仕入,33159.0,6841.0,5.0,,24.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-01-25,売上,377187.0,,,1.0,23.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-03-01,売上,378922.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ 柏店                             1001 株式会社ﾗｲﾀﾞｰｽﾞ・ｻﾎﾟｰﾄ・ｶﾝﾊﾟﾆｰ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-03-01,売上,378926.0,,,1.0,21.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-03-29,売上,380569.0,,,1.0,20.0,南海部品 小山店                          3003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-03-30,売上,380639.0,,,1.0,19.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-04-03,仕入,33584.0,6942.0,3.0,,,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-04-03,売上,380961.0,,,1.0,21.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-04-06,売上,381124.0,,,1.0,20.0,販売店様ｲﾍﾞﾝﾄ                            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-04-17,売上,381888.0,,,1.0,19.0,ﾗｲｺﾗﾝﾄﾞ 小倉店                           2091 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-04-19,出荷,11001.0,,,-1.0,20.0,棚卸し調整                               
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-05-13,売上,383747.0,,,1.0,18.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-05-22,売上,384383.0,,,1.0,17.0,ﾗｲｺﾗﾝﾄﾞ 新潟店                           2031 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-06-04,売上,385228.0,,,1.0,16.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-06-07,売上,385441.0,,,1.0,15.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-07-19,売上,388333.0,,,1.0,14.0,ﾅｯﾌﾟｽ 東大阪店                           26
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-08-07,仕入,34261.0,7267.0,14.0,,,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-08-07,売上,389497.0,,,1.0,27.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-08-19,売上,390148.0,,,1.0,26.0,ﾗｲｺﾗﾝﾄﾞ 柏店                             1001 株式会社ﾗｲﾀﾞｰｽﾞ・ｻﾎﾟｰﾄ・ｶﾝﾊﾟﾆｰ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-08-20,出荷,11215.0,,,1.0,25.0,棚卸し調整                               
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-09-11,売上,391428.0,,,1.0,24.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-09-24,売上,392056.0,,,1.0,23.0,株式会社 光輝 南海部品仙台店             
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-09-26,売上,392323.0,,,1.0,22.0,ﾅｯﾌﾟｽ 座間店                             25
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-09-27,売上,392385.0,,,1.0,21.0,南海部品 鹿児島店                        3013 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-10-01,売上,392663.0,,,1.0,20.0,ﾅｯﾌﾟｽ 新横浜店                           30
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-10-12,売上,393426.0,,,1.0,19.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-10-18,売上,393968.0,,,1.0,17.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-08,売上,395522.0,,,1.0,,ON-OFF Motobike Collections              International Co.
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-18,売上,396216.0,,,1.0,14.0,ﾗｲｺﾗﾝﾄﾞ 福岡空港店                       2028 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-20,売上,396428.0,,,1.0,13.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-25,売上,396749.0,,,1.0,12.0,ﾅｯﾌﾟｽ 前橋店                             17
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-26,売上,396836.0,,,1.0,11.0,ﾅｯﾌﾟｽ 新横浜店                           30
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-27,売上,396918.0,,,1.0,,ﾅｯﾌﾟｽ 新横浜店                           30
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-11-27,売上,396973.0,,,1.0,9.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-12-11,売上,398047.0,,,1.0,8.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-12-17,売上,398628.0,,,1.0,7.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-12-23,売上,398912.0,,,1.0,6.0,ﾅｯﾌﾟｽ 岡山店                             20
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-12-26,売上,399261.0,,,1.0,5.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2024-12-28,仕入,35008.0,7227.0,3.0,,8.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-01-07,売上,399952.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ 沖縄店                           2071 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-01-09,売上,400056.0,,,1.0,5.0,南海部品 鹿児島店                        3013 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-01-17,売上,400700.0,,,-1.0,6.0,ﾅｯﾌﾟｽ 座間店                             25
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-01-22,売上,400949.0,,,-1.0,7.0,ﾅｯﾌﾟｽ 新横浜店                           30
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-01-24,売上,401030.0,,,1.0,6.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-02-04,売上,401552.0,,,1.0,5.0,ﾗｲｺﾗﾝﾄﾞ 沖縄店                           2071 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-02-05,売上,401677.0,,,1.0,4.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-01,売上,403016.0,,,1.0,3.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-12,売上,403841.0,,,1.0,2.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-14,売上,404001.0,,,1.0,1.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-19,売上,404273.0,,,1.0,,帝都産業 株式会社                        EC/海外事業部
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-19,売上,404300.0,,,-1.0,1.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-24,仕入,35460.0,6899.0,3.0,,4.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-03-27,売上,405039.0,,,1.0,3.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-04-09,売上,406178.0,,,1.0,,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-04-09,売上,406184.0,,,1.0,1.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-04-15,売上,406581.0,,,1.0,0.0,ﾅｯﾌﾟｽ 広島店                             14
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-04-25,売上,407376.0,,,1.0,0.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-05-20,仕入,35887.0,6560.0,3.0,,3.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-05-22,売上,409774.0,,,1.0,2.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-05-28,売上,410280.0,,,1.0,1.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-07-08,売上,413338.0,,,1.0,0.0,522 金沢2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-07-15,仕入,36265.0,6880.0,4.0,,,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-07-15,仕入,36269.0,6880.0,8.0,,12.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-07-25,売上,414738.0,,,1.0,10.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-08-04,売上,415347.0,,,1.0,9.0,361 札幌2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-08-07,売上,415664.0,,,1.0,8.0,352 新潟2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-08-26,仕入,36608.0,6990.0,11.0,,19.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-01,売上,417071.0,,,1.0,,722 福岡2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-01,売上,417125.0,,,1.0,17.0,ﾅｯﾌﾟｽ 一宮店                             32
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-03,売上,417369.0,,,1.0,16.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-04,売上,417452.0,,,1.0,15.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-10,売上,418006.0,,,1.0,14.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-12,売上,418195.0,,,1.0,13.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-17,売上,418538.0,,,1.0,12.0,南海部品 鹿児島店                        3013 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-19,売上,418791.0,,,1.0,11.0,ﾗｲｺﾗﾝﾄﾞ 小倉店                           2091 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-22,売上,418951.0,,,1.0,,ﾊﾟｰｸｱｯﾌﾟ株式会社                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-22,売上,418953.0,,,1.0,,株式会社 ｻｲｸﾙﾜｰﾙﾄﾞ神戸本店               
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-22,売上,418984.0,,,1.0,,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-09-22,売上,418986.0,,,1.0,7.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-10-11,売上,420751.0,,,1.0,6.0,デグナー京都本店                         
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-10-22,仕入,36944.0,7227.0,5.0,,,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-10-22,仕入,36949.0,7227.0,5.0,,15.0,IHSAN                                    
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-10-27,売上,421920.0,,,1.0,,株式会社 とかげや                        
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-10-27,売上,421944.0,,,1.0,13.0,ﾅｯﾌﾟｽ 東大阪店                           26
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-11-05,売上,422698.0,,,1.0,12.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-11-06,売上,422903.0,,,1.0,11.0,361 札幌2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-11-21,売上,424107.0,,,1.0,9.0,258 和光2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-11-26,売上,424485.0,,,1.0,8.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-08,売上,425444.0,,,-1.0,9.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-12,売上,425823.0,,,1.0,7.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-15,売上,426101.0,,,1.0,6.0,いちげん                                 
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-17,売上,426246.0,,,1.0,5.0,ﾗｲｺﾗﾝﾄﾞ 沖縄店                           2071 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-23,売上,426508.0,,,1.0,4.0,722 福岡2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 桧垣桜,,,2025-12-25,売上,426802.0,,,1.0,3.0,ANSIN MOTO CO.                           
