5043,20210617,2021-06-17,IHSA,4524486094934,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 L,21SJ-14K 松,BK,L,4.00,4.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486094927,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 松 M,21SJ-14K 松,BK,M,3.00,3.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486093647,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE L,21SJ-14K 風神雷神,BK/BE,L,5.00,5.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE XL,21SJ-14K 風神雷神,BK/BE,XL,6.00,6.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K 桧垣桜,BK,L,16.00,16.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486094958,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 M,21SJ-14K 鉄流水雪輪,BK,M,8.00,8.00,0.00,20210914,20210914,完納,NULL
5043,20210617,2021-06-17,IHSA,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 XL,21SJ-14K 鉄流水雪輪,BK,XL,17.00,17.00,0.00,20210914,20210914,完納,NULL
5260,20211116,2021-11-16,IHSA,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 M,21SJ-14K,流水 BK,M,3.00,3.00,0.00,20220520,20220520,完納,NULL
5260,20211116,2021-11-16,IHSA,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,6.00,6.00,0.00,20220520,20220520,完納,NULL
5260,20211116,2021-11-16,IHSA,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,6.00,6.00,0.00,20211228,20220520,完納,NULL
5313,20211213,2021-12-13,IHSA,4524486093708,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 L,21SJ-14K,桧垣 BK,L,9.00,9.00,0.00,20220407,20220407,完納,NULL
5313,20211213,2021-12-13,IHSA,4524486093715,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 XL,21SJ-14K,桧垣 BK,XL,12.00,12.00,0.00,20220407,20220407,完納,NULL
5313,20211213,2021-12-13,IHSA,4524486097973,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 LW,21SJ-14K,桧垣 BK,LW,10.00,10.00,0.00,20220407,20220407,完納,NULL
5313,20211213,2021-12-13,IHSA,4524486093692,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 桧垣桜 M,21SJ-14K,桧垣 BK,M,10.00,10.00,0.00,20220407,20220407,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486093647,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE L,21SJ-14K,風BK/BE,L,8.00,8.00,0.00,20220520,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486094972,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 XL,21SJ-14K,鉄流 BK,XL,7.00,7.00,0.00,20220520,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486093685,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 XL,21SJ-14K,流水 BK,XL,9.00,9.00,0.00,20220215,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486094965,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 鉄流水雪輪 L,21SJ-14K,鉄流 BK,L,7.00,7.00,0.00,20220520,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486093630,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 風神雷神BE M,21SJ-14K,風BK/BE,M,4.00,4.00,0.00,20220520,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486093678,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 L,21SJ-14K,流水 BK,L,10.00,10.00,0.00,20220215,20220520,完納,NULL
5339,20211228,2021-12-28,IHSA,4524486097959,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK 流水雪輪 LW,21SJ-14K,流水 BK,LW,4.00,4.00,0.00,20220520,20220520,完納,NULL
